"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent Change in Rolling Seven-Day Average of COVID-19 Cases  - 14-Day Change","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","pc_av7dy_2wk_cases","TimeFrame","GeoVintage","Source","Location"
"County","Presidio","TX","48377","=""48377""","166.28","2021-01-14","","New York Times","United States"
"County","Rains","TX","48379","=""48379""","24.09","2021-01-14","","New York Times","United States"
"County","Randall","TX","48381","=""48381""","-4.01","2021-01-14","","New York Times","United States"
"County","Reagan","TX","48383","=""48383""","N/A","2021-01-14","","New York Times","United States"
"County","Real","TX","48385","=""48385""","397.67","2021-01-14","","New York Times","United States"
"County","Red River","TX","48387","=""48387""","3.76","2021-01-14","","New York Times","United States"
"County","Reeves","TX","48389","=""48389""","N/A","2021-01-14","","New York Times","United States"
"County","Refugio","TX","48391","=""48391""","89.86","2021-01-14","","New York Times","United States"
"County","Roberts","TX","48393","=""48393""","-100.00","2021-01-14","","New York Times","United States"
"County","Robertson","TX","48395","=""48395""","8.86","2021-01-14","","New York Times","United States"
"County","Rockwall","TX","48397","=""48397""","30.93","2021-01-14","","New York Times","United States"
"County","Runnels","TX","48399","=""48399""","-27.47","2021-01-14","","New York Times","United States"
"County","Rusk","TX","48401","=""48401""","19.28","2021-01-14","","New York Times","United States"
"County","Sabine","TX","48403","=""48403""","864.58","2021-01-14","","New York Times","United States"
"County","San Augustine","TX","48405","=""48405""","-38.27","2021-01-14","","New York Times","United States"
"County","San Jacinto","TX","48407","=""48407""","1494.19","2021-01-14","","New York Times","United States"
"County","San Patricio","TX","48409","=""48409""","N/A","2021-01-14","","New York Times","United States"
"County","San Saba","TX","48411","=""48411""","33.24","2021-01-14","","New York Times","United States"
"County","Schleicher","TX","48413","=""48413""","0.00","2021-01-14","","New York Times","United States"
"County","Scurry","TX","48415","=""48415""","29.05","2021-01-14","","New York Times","United States"
"County","Shackelford","TX","48417","=""48417""","129.00","2021-01-14","","New York Times","United States"
"County","Shelby","TX","48419","=""48419""","75.56","2021-01-14","","New York Times","United States"
"County","Sherman","TX","48421","=""48421""","48.28","2021-01-14","","New York Times","United States"
"County","Smith","TX","48423","=""48423""","140.88","2021-01-14","","New York Times","United States"
"County","Somervell","TX","48425","=""48425""","-4.56","2021-01-14","","New York Times","United States"
"County","Starr","TX","48427","=""48427""","-0.70","2021-01-14","","New York Times","United States"
"County","Stephens","TX","48429","=""48429""","100.00","2021-01-14","","New York Times","United States"
"County","Sterling","TX","48431","=""48431""","-67.44","2021-01-14","","New York Times","United States"
"County","Stonewall","TX","48433","=""48433""","38.17","2021-01-14","","New York Times","United States"
"County","Sutton","TX","48435","=""48435""","-71.50","2021-01-14","","New York Times","United States"
"County","Swisher","TX","48437","=""48437""","125.44","2021-01-14","","New York Times","United States"
"County","Tarrant","TX","48439","=""48439""","25.12","2021-01-14","","New York Times","United States"
"County","Taylor","TX","48441","=""48441""","152.96","2021-01-14","","New York Times","United States"
"County","Terrell","TX","48443","=""48443""","307.14","2021-01-14","","New York Times","United States"
"County","Terry","TX","48445","=""48445""","-37.48","2021-01-14","","New York Times","United States"
"County","Throckmorton","TX","48447","=""48447""","0.00","2021-01-14","","New York Times","United States"
"County","Titus","TX","48449","=""48449""","143.43","2021-01-14","","New York Times","United States"
"County","Tom Green","TX","48451","=""48451""","-28.71","2021-01-14","","New York Times","United States"
"County","Travis","TX","48453","=""48453""","30.15","2021-01-14","","New York Times","United States"
"County","Trinity","TX","48455","=""48455""","376.02","2021-01-14","","New York Times","United States"
"County","Tyler","TX","48457","=""48457""","883.22","2021-01-14","","New York Times","United States"
"County","Upshur","TX","48459","=""48459""","-6.40","2021-01-14","","New York Times","United States"
"County","Upton","TX","48461","=""48461""","-36.31","2021-01-14","","New York Times","United States"
"County","Uvalde","TX","48463","=""48463""","18.69","2021-01-14","","New York Times","United States"
"County","Val Verde","TX","48465","=""48465""","27.79","2021-01-14","","New York Times","United States"
"County","Van Zandt","TX","48467","=""48467""","299.94","2021-01-14","","New York Times","United States"
"County","Victoria","TX","48469","=""48469""","57.53","2021-01-14","","New York Times","United States"
"County","Walker","TX","48471","=""48471""","24.29","2021-01-14","","New York Times","United States"
"County","Waller","TX","48473","=""48473""","57.25","2021-01-14","","New York Times","United States"
"County","Ward","TX","48475","=""48475""","N/A","2021-01-14","","New York Times","United States"
"County","Washington","TX","48477","=""48477""","-55.70","2021-01-14","","New York Times","United States"
"County","Webb","TX","48479","=""48479""","242.19","2021-01-14","","New York Times","United States"
"County","Wharton","TX","48481","=""48481""","99.23","2021-01-14","","New York Times","United States"
"County","Wheeler","TX","48483","=""48483""","5.54","2021-01-14","","New York Times","United States"
"County","Wichita","TX","48485","=""48485""","-24.77","2021-01-14","","New York Times","United States"
"County","Wilbarger","TX","48487","=""48487""","-15.62","2021-01-14","","New York Times","United States"
"County","Willacy","TX","48489","=""48489""","35.19","2021-01-14","","New York Times","United States"
"County","Williamson","TX","48491","=""48491""","33.36","2021-01-14","","New York Times","United States"
"County","Wilson","TX","48493","=""48493""","133.39","2021-01-14","","New York Times","United States"
"County","Winkler","TX","48495","=""48495""","N/A","2021-01-14","","New York Times","United States"
"County","Wise","TX","48497","=""48497""","4.15","2021-01-14","","New York Times","United States"
"County","Wood","TX","48499","=""48499""","42.25","2021-01-14","","New York Times","United States"
"County","Yoakum","TX","48501","=""48501""","-40.21","2021-01-14","","New York Times","United States"
"County","Young","TX","48503","=""48503""","225.78","2021-01-14","","New York Times","United States"
"County","Zapata","TX","48505","=""48505""","71.99","2021-01-14","","New York Times","United States"
"County","Zavala","TX","48507","=""48507""","528.89","2021-01-14","","New York Times","United States"
"County","Beaver","UT","49001","=""49001""","-34.35","2021-01-14","","New York Times","United States"
"County","Box Elder","UT","49003","=""49003""","16.03","2021-01-14","","New York Times","United States"
"County","Cache","UT","49005","=""49005""","1.44","2021-01-14","","New York Times","United States"
"County","Carbon","UT","49007","=""49007""","-5.90","2021-01-14","","New York Times","United States"
"County","Daggett","UT","49009","=""49009""","200.00","2021-01-14","","New York Times","United States"
"County","Davis","UT","49011","=""49011""","-3.53","2021-01-14","","New York Times","United States"
"County","Duchesne","UT","49013","=""49013""","-64.64","2021-01-14","","New York Times","United States"
"County","Emery","UT","49015","=""49015""","-47.67","2021-01-14","","New York Times","United States"
"County","Garfield","UT","49017","=""49017""","12.47","2021-01-14","","New York Times","United States"
"County","Grand","UT","49019","=""49019""","-7.34","2021-01-14","","New York Times","United States"
"County","Iron","UT","49021","=""49021""","88.50","2021-01-14","","New York Times","United States"
"County","Juab","UT","49023","=""49023""","0.00","2021-01-14","","New York Times","United States"
"County","Kane","UT","49025","=""49025""","133.92","2021-01-14","","New York Times","United States"
"County","Millard","UT","49027","=""49027""","-30.86","2021-01-14","","New York Times","United States"
"County","Morgan","UT","49029","=""49029""","-35.00","2021-01-14","","New York Times","United States"
"County","Piute","UT","49031","=""49031""","30.07","2021-01-14","","New York Times","United States"
"County","Rich","UT","49033","=""49033""","150.88","2021-01-14","","New York Times","United States"
"County","Salt Lake","UT","49035","=""49035""","14.70","2021-01-14","","New York Times","United States"
"County","San Juan","UT","49037","=""49037""","113.10","2021-01-14","","New York Times","United States"
"County","Sanpete","UT","49039","=""49039""","36.31","2021-01-14","","New York Times","United States"
"County","Sevier","UT","49041","=""49041""","53.43","2021-01-14","","New York Times","United States"
"County","Summit","UT","49043","=""49043""","71.37","2021-01-14","","New York Times","United States"
"County","Tooele","UT","49045","=""49045""","51.26","2021-01-14","","New York Times","United States"
"County","Uintah","UT","49047","=""49047""","74.30","2021-01-14","","New York Times","United States"
"County","Utah","UT","49049","=""49049""","46.06","2021-01-14","","New York Times","United States"
"County","Wasatch","UT","49051","=""49051""","46.48","2021-01-14","","New York Times","United States"
"County","Washington","UT","49053","=""49053""","31.71","2021-01-14","","New York Times","United States"
"County","Wayne","UT","49055","=""49055""","250.88","2021-01-14","","New York Times","United States"
"County","Weber","UT","49057","=""49057""","13.64","2021-01-14","","New York Times","United States"
"County","Addison","VT","50001","=""50001""","183.46","2021-01-14","","New York Times","United States"
"County","Bennington","VT","50003","=""50003""","53.40","2021-01-14","","New York Times","United States"
"County","Caledonia","VT","50005","=""50005""","-15.50","2021-01-14","","New York Times","United States"
"County","Chittenden","VT","50007","=""50007""","92.66","2021-01-14","","New York Times","United States"
"County","Essex","VT","50009","=""50009""","N/A","2021-01-14","","New York Times","United States"
"County","Franklin","VT","50011","=""50011""","-12.72","2021-01-14","","New York Times","United States"
"County","Grand Isle","VT","50013","=""50013""","344.83","2021-01-14","","New York Times","United States"
"County","Lamoille","VT","50015","=""50015""","805.63","2021-01-14","","New York Times","United States"
"County","Orange","VT","50017","=""50017""","192.40","2021-01-14","","New York Times","United States"
"County","Orleans","VT","50019","=""50019""","60.14","2021-01-14","","New York Times","United States"
"County","Rutland","VT","50021","=""50021""","12.27","2021-01-14","","New York Times","United States"
"County","Washington","VT","50023","=""50023""","119.41","2021-01-14","","New York Times","United States"
"County","Windham","VT","50025","=""50025""","35.57","2021-01-14","","New York Times","United States"
